,dataset,classifier,method,pop_size,iterations,num_clusters_mean,silhouette_mean,silhouette_std,ch_mean,ch_std,db_mean,db_std,n_seeds
164,hill_valley,rf,Meta_PSO,50.0,30.0,20.0,0.76075412483927,0.0241453005035466,24.89767484673026,3.1774873752537958,0.14987930292718032,0.010892029338920995,10
165,hill_valley,rf,Meta_PSO,50.0,50.0,20.0,0.771594387036127,0.012482444715767859,25.339412523049397,2.886706738652399,0.1472541835854217,0.010348893494925413,10
166,hill_valley,rf,Meta_WOA,20.0,30.0,20.0,0.775541682643023,0.0,24.4265556999396,0.0,0.14398157611477524,0.0,10
167,hill_valley,rf,Meta_WOA,20.0,50.0,20.0,0.775541682643023,0.0,24.4265556999396,0.0,0.14398157611477524,0.0,10
168,hill_valley,rf,Meta_WOA,50.0,30.0,20.0,0.775541682643023,0.0,24.4265556999396,0.0,0.14398157611477524,0.0,10
169,hill_valley,rf,Meta_WOA,50.0,50.0,20.0,0.775541682643023,0.0,24.4265556999396,0.0,0.14398157611477524,0.0,10
170,hill_valley,svm,AffinityPropagation,,,45.4,0.526364952171738,0.20801350445821445,8680.361723979662,4145.707549871671,0.3100318728680352,0.046528579865035925,10
171,hill_valley,svm,EvoCluster_PSO,20.0,30.0,2.3,0.8839123836805458,0.012399817422948775,70.10050868158164,1.2727490052836157,0.073012406350879,0.002908498207498599,10
172,hill_valley,svm,EvoCluster_PSO,20.0,50.0,2.3,0.884635826157784,0.015338400922655584,70.30730812460241,2.376710268524972,0.07262385924057549,0.003031081185300844,10
173,hill_valley,svm,EvoCluster_PSO,50.0,30.0,2.2,0.8864793897642589,0.010823447989389516,69.8370246053116,1.1109464109317917,0.07241029001815788,0.0025387453703820395,10
174,hill_valley,svm,EvoCluster_PSO,50.0,50.0,2.1,0.889046395847972,0.00811758599204214,69.57354052904155,0.8332098081988535,0.07180817368543675,0.0019040590277865272,10
175,hill_valley,svm,Meta_GWO,20.0,30.0,20.0,0.872524238216457,0.017896217410580787,71.83152794897339,2.825957756556906,0.07524589379387761,0.0035727896276471906,10
176,hill_valley,svm,Meta_GWO,20.0,50.0,20.0,0.8864793897642589,0.010823447989389525,69.8370246053116,1.1109464109317926,0.07241029001815788,0.002538745370382041,10
177,hill_valley,svm,Meta_GWO,50.0,30.0,20.0,0.8864793897642589,0.010823447989389513,69.8370246053116,1.1109464109317952,0.07241029001815788,0.0025387453703820404,10
178,hill_valley,svm,Meta_GWO,50.0,50.0,20.0,0.889046395847972,0.008117585992042152,69.57354052904155,0.833209808198846,0.07180817368543675,0.0019040590277865294,10
179,hill_valley,svm,Meta_PSO,20.0,30.0,20.0,0.870680674609982,0.01952492093169231,72.3018114682642,3.2118814509680607,0.07545946301629522,0.0037631473752070452,10
180,hill_valley,svm,Meta_PSO,20.0,50.0,20.0,0.8769348079066448,0.016419870642368103,71.09776035341254,2.348810087517022,0.07443020823873887,0.0034576876405991628,10
181,hill_valley,svm,Meta_PSO,50.0,30.0,20.0,0.8813453775968327,0.013255962415778427,70.36399275785168,1.360625919179609,0.07361452268360014,0.0031093153721445436,10
182,hill_valley,svm,Meta_PSO,50.0,50.0,20.0,0.8864793897642589,0.010823447989389504,69.8370246053116,1.1109464109317913,0.07241029001815788,0.0025387453703820395,10
183,hill_valley,svm,Meta_WOA,20.0,30.0,20.0,0.891613401931685,0.0,69.31005645277152,0.0,0.07120605735271562,0.0,10
184,hill_valley,svm,Meta_WOA,20.0,50.0,20.0,0.891613401931685,0.0,69.31005645277152,0.0,0.07120605735271562,0.0,10
185,hill_valley,svm,Meta_WOA,50.0,30.0,20.0,0.891613401931685,0.0,69.31005645277152,0.0,0.07120605735271562,0.0,10
186,hill_valley,svm,Meta_WOA,50.0,50.0,20.0,0.891613401931685,0.0,69.31005645277152,0.0,0.07120605735271562,0.0,10
187,hill_valley,xgb,AffinityPropagation,,,56.7,0.4350391681329806,0.24927946563752695,2758.565710804657,1780.8637992814415,0.23125716920844788,0.035353103216261415,10
188,hill_valley,xgb,EvoCluster_PSO,20.0,30.0,3.0,0.7857852514984464,0.0,27.36975009521393,0.0,0.1303428903441129,0.0,10
189,hill_valley,xgb,EvoCluster_PSO,20.0,50.0,3.2,0.7810986768629847,0.01482025027243207,27.409082433406446,0.12437977438837436,0.1308876512076439,0.0017226851088781203,10
190,hill_valley,xgb,EvoCluster_PSO,50.0,30.0,3.0,0.7857852514984464,0.0,27.36975009521393,0.0,0.1303428903441129,0.0,10
191,hill_valley,xgb,EvoCluster_PSO,50.0,50.0,3.0,0.7857852514984464,0.0,27.36975009521393,0.0,0.1303428903441129,0.0,10
192,hill_valley,xgb,Meta_GWO,20.0,30.0,20.0,0.7810986768629847,0.01482025027243207,27.409082433406446,0.12437977438837328,0.1308876512076439,0.0017226851088781203,10
193,hill_valley,xgb,Meta_GWO,20.0,50.0,20.0,0.7857852514984464,0.0,27.36975009521393,0.0,0.1303428903441129,0.0,10
194,hill_valley,xgb,Meta_GWO,50.0,30.0,20.0,0.7857852514984464,0.0,27.36975009521393,0.0,0.1303428903441129,0.0,10
195,hill_valley,xgb,Meta_GWO,50.0,50.0,20.0,0.7857852514984464,0.0,27.36975009521393,0.0,0.1303428903441129,0.0,10
196,hill_valley,xgb,Meta_PSO,20.0,30.0,20.0,0.7764121022275231,0.019760333696576093,27.44841477159896,0.16583969918449687,0.1314324120711749,0.002296913478504163,10
197,hill_valley,xgb,Meta_PSO,20.0,50.0,20.0,0.7736063978315826,0.026513262767958415,27.461244374870923,0.19524288702476295,0.13168792484411374,0.0028988321614908754,10
198,hill_valley,xgb,Meta_PSO,50.0,30.0,20.0,0.7857852514984464,0.0,27.36975009521393,0.0,0.1303428903441129,0.0,10
199,hill_valley,xgb,Meta_PSO,50.0,50.0,20.0,0.7781089513304732,0.024274592533928403,27.775803742153705,1.2840543765475467,0.130168699474589,0.0005508398953006982,10
200,hill_valley,xgb,Meta_WOA,20.0,30.0,20.0,0.7857852514984464,0.0,27.36975009521393,0.0,0.1303428903441129,0.0,10
201,hill_valley,xgb,Meta_WOA,20.0,50.0,20.0,0.7857852514984464,0.0,27.36975009521393,0.0,0.1303428903441129,0.0,10
202,hill_valley,xgb,Meta_WOA,50.0,30.0,20.0,0.7857852514984464,0.0,27.36975009521393,0.0,0.1303428903441129,0.0,10
203,hill_valley,xgb,Meta_WOA,50.0,50.0,20.0,0.7781089513304732,0.024274592533928416,27.775803742153705,1.2840543765475456,0.130168699474589,0.0005508398953006968,10
204,isolet_bin,xgb,AffinityPropagation,,,2.0,0.0992953966038263,0.0,1.5329410814228954,0.0,0.46631207440586503,0.0,10
205,isolet_bin,xgb,EvoCluster_PSO,20.0,30.0,2.0,0.0992953966038263,0.0,1.5329410814228954,0.0,0.46631207440586503,0.0,10
206,isolet_bin,xgb,EvoCluster_PSO,20.0,50.0,2.0,0.0992953966038263,0.0,1.5329410814228954,0.0,0.46631207440586503,0.0,10
207,isolet_bin,xgb,EvoCluster_PSO,50.0,30.0,2.0,0.0992953966038263,0.0,1.5329410814228954,0.0,0.46631207440586503,0.0,10
208,isolet_bin,xgb,EvoCluster_PSO,50.0,50.0,2.0,0.0992953966038263,0.0,1.5329410814228954,0.0,0.46631207440586503,0.0,10
209,isolet_bin,xgb,Meta_GWO,20.0,30.0,2.0,0.0992953966038263,0.0,1.5329410814228954,0.0,0.46631207440586503,0.0,10
210,isolet_bin,xgb,Meta_GWO,20.0,50.0,2.0,0.0992953966038263,0.0,1.5329410814228954,0.0,0.46631207440586503,0.0,10
211,isolet_bin,xgb,Meta_GWO,50.0,30.0,2.0,0.0992953966038263,0.0,1.5329410814228954,0.0,0.46631207440586503,0.0,10
212,isolet_bin,xgb,Meta_GWO,50.0,50.0,2.0,0.0992953966038263,0.0,1.5329410814228954,0.0,0.46631207440586503,0.0,10
213,isolet_bin,xgb,Meta_PSO,20.0,30.0,2.0,0.0992953966038263,0.0,1.5329410814228954,0.0,0.46631207440586503,0.0,10
214,isolet_bin,xgb,Meta_PSO,20.0,50.0,2.0,0.0992953966038263,0.0,1.5329410814228954,0.0,0.46631207440586503,0.0,10
215,isolet_bin,xgb,Meta_PSO,50.0,30.0,2.0,0.0992953966038263,0.0,1.5329410814228954,0.0,0.46631207440586503,0.0,10
216,isolet_bin,xgb,Meta_PSO,50.0,50.0,2.0,0.0992953966038263,0.0,1.5329410814228954,0.0,0.46631207440586503,0.0,10
217,isolet_bin,xgb,Meta_WOA,20.0,30.0,2.0,0.0992953966038263,0.0,1.5329410814228954,0.0,0.46631207440586503,0.0,10
218,isolet_bin,xgb,Meta_WOA,20.0,50.0,2.0,0.0992953966038263,0.0,1.5329410814228954,0.0,0.46631207440586503,0.0,10
219,isolet_bin,xgb,Meta_WOA,50.0,30.0,2.0,0.0992953966038263,0.0,1.5329410814228954,0.0,0.46631207440586503,0.0,10
220,isolet_bin,xgb,Meta_WOA,50.0,50.0,2.0,0.0992953966038263,0.0,1.5329410814228954,0.0,0.46631207440586503,0.0,10
221,kc1,rf,AffinityPropagation,,,10.9,0.28364654696113645,0.0017771601006818247,54.46773276124047,0.6983879053376109,0.8494882059378026,0.024890128102495978,10
222,kc1,rf,EvoCluster_PSO,20.0,30.0,2.0,0.6231266505493341,0.0,11.68456518514188,0.0,0.24431533205809278,0.0,10
223,kc1,rf,EvoCluster_PSO,20.0,50.0,2.0,0.6231266505493341,0.0,11.68456518514188,0.0,0.24431533205809278,0.0,10
224,kc1,rf,EvoCluster_PSO,50.0,30.0,2.0,0.6231266505493341,0.0,11.68456518514188,0.0,0.24431533205809278,0.0,10
225,kc1,rf,EvoCluster_PSO,50.0,50.0,2.0,0.6231266505493341,0.0,11.68456518514188,0.0,0.24431533205809278,0.0,10
226,kc1,rf,Meta_GWO,20.0,30.0,11.0,0.6231266505493341,0.0,11.68456518514188,0.0,0.24431533205809278,0.0,10
227,kc1,rf,Meta_GWO,20.0,50.0,11.0,0.6231266505493341,0.0,11.68456518514188,0.0,0.24431533205809278,0.0,10
228,kc1,rf,Meta_GWO,50.0,30.0,11.0,0.6231266505493341,0.0,11.68456518514188,0.0,0.24431533205809278,0.0,10
229,kc1,rf,Meta_GWO,50.0,50.0,11.0,0.6231266505493341,0.0,11.68456518514188,0.0,0.24431533205809278,0.0,10
230,kc1,rf,Meta_PSO,20.0,30.0,11.0,0.6231266505493341,0.0,11.68456518514188,0.0,0.24431533205809278,0.0,10
231,kc1,rf,Meta_PSO,20.0,50.0,11.0,0.6231266505493341,0.0,11.68456518514188,0.0,0.24431533205809278,0.0,10
232,kc1,rf,Meta_PSO,50.0,30.0,11.0,0.6231266505493341,0.0,11.68456518514188,0.0,0.24431533205809278,0.0,10
233,kc1,rf,Meta_PSO,50.0,50.0,11.0,0.6231266505493341,0.0,11.68456518514188,0.0,0.24431533205809278,0.0,10
234,kc1,rf,Meta_WOA,20.0,30.0,11.0,0.6169159479305006,0.019639966145486132,11.7477151458301,0.19969770992486643,0.24471281068581824,0.001256937784850691,10
235,kc1,rf,Meta_WOA,20.0,50.0,11.0,0.6231266505493341,0.0,11.68456518514188,0.0,0.24431533205809278,0.0,10
236,kc1,rf,Meta_WOA,50.0,30.0,11.0,0.6231266505493341,0.0,11.68456518514188,0.0,0.24431533205809278,0.0,10
237,kc1,rf,Meta_WOA,50.0,50.0,11.0,0.6231266505493341,0.0,11.68456518514188,0.0,0.24431533205809278,0.0,10
238,kc1,svm,AffinityPropagation,,,11.0,0.26624160592487195,0.0,58.97221851214765,0.0,0.9939190172412481,0.0,10
239,kc1,svm,EvoCluster_PSO,20.0,30.0,2.0,0.6491819761176709,0.0,14.052140878344693,0.0,0.22882080450541215,0.0,10
240,kc1,svm,EvoCluster_PSO,20.0,50.0,2.0,0.6491819761176709,0.0,14.052140878344693,0.0,0.22882080450541215,0.0,10
241,kc1,svm,EvoCluster_PSO,50.0,30.0,2.0,0.6491819761176709,0.0,14.052140878344693,0.0,0.22882080450541215,0.0,10
242,kc1,svm,EvoCluster_PSO,50.0,50.0,2.0,0.6491819761176709,0.0,14.052140878344693,0.0,0.22882080450541215,0.0,10
243,kc1,svm,Meta_GWO,20.0,30.0,11.0,0.6491819761176709,0.0,14.052140878344693,0.0,0.22882080450541215,0.0,10
244,kc1,svm,Meta_GWO,20.0,50.0,11.0,0.6491819761176709,0.0,14.052140878344693,0.0,0.22882080450541215,0.0,10
245,kc1,svm,Meta_GWO,50.0,30.0,11.0,0.6491819761176709,0.0,14.052140878344693,0.0,0.22882080450541215,0.0,10
246,kc1,svm,Meta_GWO,50.0,50.0,11.0,0.6491819761176709,0.0,14.052140878344693,0.0,0.22882080450541215,0.0,10
247,kc1,svm,Meta_PSO,20.0,30.0,11.0,0.6491819761176709,0.0,14.052140878344693,0.0,0.22882080450541215,0.0,10
248,kc1,svm,Meta_PSO,20.0,50.0,11.0,0.6491819761176709,0.0,14.052140878344693,0.0,0.22882080450541215,0.0,10
249,kc1,svm,Meta_PSO,50.0,30.0,11.0,0.6491819761176709,0.0,14.052140878344693,0.0,0.22882080450541215,0.0,10
250,kc1,svm,Meta_PSO,50.0,50.0,11.0,0.6491819761176709,0.0,14.052140878344693,0.0,0.22882080450541215,0.0,10
251,kc1,svm,Meta_WOA,20.0,30.0,11.0,0.6491819761176709,0.0,14.052140878344693,0.0,0.22882080450541215,0.0,10
252,kc1,svm,Meta_WOA,20.0,50.0,11.0,0.6491819761176709,0.0,14.052140878344693,0.0,0.22882080450541215,0.0,10
253,kc1,svm,Meta_WOA,50.0,30.0,11.0,0.6491819761176709,0.0,14.052140878344693,0.0,0.22882080450541215,0.0,10
254,kc1,svm,Meta_WOA,50.0,50.0,11.0,0.6491819761176709,0.0,14.052140878344693,0.0,0.22882080450541215,0.0,10
255,kc1,xgb,AffinityPropagation,,,13.0,0.26655687468682365,0.0,52.68688752152258,0.0,0.6959743626310471,0.0,10
256,kc1,xgb,EvoCluster_PSO,20.0,30.0,2.0,0.6929454076882607,0.0,17.517606466029182,0.0,0.196032530818457,0.0,10
257,kc1,xgb,EvoCluster_PSO,20.0,50.0,2.0,0.6929454076882607,0.0,17.517606466029182,0.0,0.196032530818457,0.0,10
258,kc1,xgb,EvoCluster_PSO,50.0,30.0,2.0,0.6929454076882607,0.0,17.517606466029182,0.0,0.196032530818457,0.0,10
259,kc1,xgb,EvoCluster_PSO,50.0,50.0,2.0,0.6929454076882607,0.0,17.517606466029182,0.0,0.196032530818457,0.0,10
260,kc1,xgb,Meta_GWO,20.0,30.0,13.0,0.6929454076882607,0.0,17.517606466029182,0.0,0.196032530818457,0.0,10
261,kc1,xgb,Meta_GWO,20.0,50.0,13.0,0.6929454076882607,0.0,17.517606466029182,0.0,0.196032530818457,0.0,10
262,kc1,xgb,Meta_GWO,50.0,30.0,13.0,0.6929454076882607,0.0,17.517606466029182,0.0,0.196032530818457,0.0,10
263,kc1,xgb,Meta_GWO,50.0,50.0,13.0,0.6929454076882607,0.0,17.517606466029182,0.0,0.196032530818457,0.0,10
264,kc1,xgb,Meta_PSO,20.0,30.0,13.0,0.6929454076882607,0.0,17.517606466029182,0.0,0.196032530818457,0.0,10
265,kc1,xgb,Meta_PSO,20.0,50.0,13.0,0.6929454076882607,0.0,17.517606466029182,0.0,0.196032530818457,0.0,10
266,kc1,xgb,Meta_PSO,50.0,30.0,13.0,0.6929454076882607,0.0,17.517606466029182,0.0,0.196032530818457,0.0,10
267,kc1,xgb,Meta_PSO,50.0,50.0,13.0,0.6929454076882607,0.0,17.517606466029182,0.0,0.196032530818457,0.0,10
268,kc1,xgb,Meta_WOA,20.0,30.0,13.0,0.6782315242900708,0.046529384764418306,17.31256759483737,0.6483898418360154,0.20036251666176433,0.013692617501136038,10
269,kc1,xgb,Meta_WOA,20.0,50.0,13.0,0.6929454076882607,0.0,17.517606466029182,0.0,0.196032530818457,0.0,10
270,kc1,xgb,Meta_WOA,50.0,30.0,13.0,0.6929454076882607,0.0,17.517606466029182,0.0,0.196032530818457,0.0,10
271,kc1,xgb,Meta_WOA,50.0,50.0,13.0,0.6929454076882607,0.0,17.517606466029182,0.0,0.196032530818457,0.0,10
272,ozone-level-8hr,rf,AffinityPropagation,,,8.0,0.12328167949310717,0.0,7.192155549909691,0.0,1.3158870718157032,0.0,10
273,ozone-level-8hr,rf,EvoCluster_PSO,20.0,30.0,2.0,0.43698814749899173,0.0,5.375414662278836,0.0,0.4049814787163541,0.0,10
274,ozone-level-8hr,rf,EvoCluster_PSO,20.0,50.0,2.0,0.43698814749899173,0.0,5.375414662278836,0.0,0.4049814787163541,0.0,10
275,ozone-level-8hr,rf,EvoCluster_PSO,50.0,30.0,2.0,0.43698814749899173,0.0,5.375414662278836,0.0,0.4049814787163541,0.0,10
276,ozone-level-8hr,rf,EvoCluster_PSO,50.0,50.0,2.0,0.43698814749899173,0.0,5.375414662278836,0.0,0.4049814787163541,0.0,10
277,ozone-level-8hr,rf,Meta_GWO,20.0,30.0,8.0,0.43698814749899173,0.0,5.375414662278836,0.0,0.4049814787163541,0.0,10
278,ozone-level-8hr,rf,Meta_GWO,20.0,50.0,8.0,0.43698814749899173,0.0,5.375414662278836,0.0,0.4049814787163541,0.0,10
279,ozone-level-8hr,rf,Meta_GWO,50.0,30.0,8.0,0.43698814749899173,0.0,5.375414662278836,0.0,0.4049814787163541,0.0,10
280,ozone-level-8hr,rf,Meta_GWO,50.0,50.0,8.0,0.43698814749899173,0.0,5.375414662278836,0.0,0.4049814787163541,0.0,10
281,ozone-level-8hr,rf,Meta_PSO,20.0,30.0,8.0,0.43698814749899173,0.0,5.375414662278836,0.0,0.4049814787163541,0.0,10
282,ozone-level-8hr,rf,Meta_PSO,20.0,50.0,8.0,0.43698814749899173,0.0,5.375414662278836,0.0,0.4049814787163541,0.0,10
283,ozone-level-8hr,rf,Meta_PSO,50.0,30.0,8.0,0.43698814749899173,0.0,5.375414662278836,0.0,0.4049814787163541,0.0,10
284,ozone-level-8hr,rf,Meta_PSO,50.0,50.0,8.0,0.43698814749899173,0.0,5.375414662278836,0.0,0.4049814787163541,0.0,10
285,ozone-level-8hr,rf,Meta_WOA,20.0,30.0,8.0,0.4120315737611137,0.07891961560563653,5.044283666423663,1.0471281507821228,0.428907433455137,0.07566051216865267,10
286,ozone-level-8hr,rf,Meta_WOA,20.0,50.0,8.0,0.43698814749899173,0.0,5.375414662278836,0.0,0.4049814787163541,0.0,10
287,ozone-level-8hr,rf,Meta_WOA,50.0,30.0,8.0,0.43698814749899173,0.0,5.375414662278836,0.0,0.4049814787163541,0.0,10
288,ozone-level-8hr,rf,Meta_WOA,50.0,50.0,8.0,0.43698814749899173,0.0,5.375414662278836,0.0,0.4049814787163541,0.0,10
289,ozone-level-8hr,svm,AffinityPropagation,,,9.0,0.12196822073554117,0.0,7.172762505789474,0.0,1.3359757279123774,0.0,10
290,ozone-level-8hr,svm,EvoCluster_PSO,20.0,30.0,2.0,0.44039376133045227,0.0,5.39571100376614,0.0,0.4042486350716631,0.0,10
291,ozone-level-8hr,svm,EvoCluster_PSO,20.0,50.0,2.0,0.4170554603075779,0.07380218795092044,5.088492448171012,0.9715103751476698,0.4248337971684199,0.06509599822951885,10
292,ozone-level-8hr,svm,EvoCluster_PSO,50.0,30.0,2.0,0.44039376133045227,0.0,5.39571100376614,0.0,0.4042486350716631,0.0,10
293,ozone-level-8hr,svm,EvoCluster_PSO,50.0,50.0,2.0,0.44039376133045227,0.0,5.39571100376614,0.0,0.4042486350716631,0.0,10
294,ozone-level-8hr,svm,Meta_GWO,20.0,30.0,9.0,0.4170554603075779,0.07380218795092044,5.088492448171012,0.9715103751476699,0.4248337971684199,0.06509599822951885,10
295,ozone-level-8hr,svm,Meta_GWO,20.0,50.0,9.0,0.44039376133045227,0.0,5.39571100376614,0.0,0.4042486350716631,0.0,10
296,ozone-level-8hr,svm,Meta_GWO,50.0,30.0,9.0,0.44039376133045227,0.0,5.39571100376614,0.0,0.4042486350716631,0.0,10
297,ozone-level-8hr,svm,Meta_GWO,50.0,50.0,9.0,0.44039376133045227,0.0,5.39571100376614,0.0,0.4042486350716631,0.0,10
298,ozone-level-8hr,svm,Meta_PSO,20.0,30.0,9.0,0.44039376133045227,0.0,5.39571100376614,0.0,0.4042486350716631,0.0,10
299,ozone-level-8hr,svm,Meta_PSO,20.0,50.0,9.0,0.44039376133045227,0.0,5.39571100376614,0.0,0.4042486350716631,0.0,10
300,ozone-level-8hr,svm,Meta_PSO,50.0,30.0,9.0,0.44039376133045227,0.0,5.39571100376614,0.0,0.4042486350716631,0.0,10
301,ozone-level-8hr,svm,Meta_PSO,50.0,50.0,9.0,0.44039376133045227,0.0,5.39571100376614,0.0,0.4042486350716631,0.0,10
302,ozone-level-8hr,svm,Meta_WOA,20.0,30.0,9.0,0.44039376133045227,0.0,5.39571100376614,0.0,0.4042486350716631,0.0,10
303,ozone-level-8hr,svm,Meta_WOA,20.0,50.0,9.0,0.44039376133045227,0.0,5.39571100376614,0.0,0.4042486350716631,0.0,10
304,ozone-level-8hr,svm,Meta_WOA,50.0,30.0,9.0,0.44039376133045227,0.0,5.39571100376614,0.0,0.4042486350716631,0.0,10
305,ozone-level-8hr,svm,Meta_WOA,50.0,50.0,9.0,0.44039376133045227,0.0,5.39571100376614,0.0,0.4042486350716631,0.0,10
306,ozone-level-8hr,xgb,AffinityPropagation,,,10.0,0.08229526842167116,0.0,6.377889081955813,0.0,1.3848220747222126,0.0,10
307,ozone-level-8hr,xgb,EvoCluster_PSO,20.0,30.0,2.0,0.4358929678833693,0.0,5.263012323689794,0.0,0.4081713939994921,0.0,10
308,ozone-level-8hr,xgb,EvoCluster_PSO,20.0,50.0,2.0,0.4358929678833693,0.0,5.263012323689794,0.0,0.4081713939994921,0.0,10
309,ozone-level-8hr,xgb,EvoCluster_PSO,50.0,30.0,2.0,0.4358929678833693,0.0,5.263012323689794,0.0,0.4081713939994921,0.0,10
310,ozone-level-8hr,xgb,EvoCluster_PSO,50.0,50.0,2.0,0.4358929678833693,0.0,5.263012323689794,0.0,0.4081713939994921,0.0,10
311,ozone-level-8hr,xgb,Meta_GWO,20.0,30.0,10.0,0.38494984325645515,0.108623048600562,4.815185671613195,0.9855130538894943,0.44006795134549803,0.06848707906092329,10
312,ozone-level-8hr,xgb,Meta_GWO,20.0,50.0,10.0,0.4358929678833693,0.0,5.263012323689794,0.0,0.4081713939994921,0.0,10
313,ozone-level-8hr,xgb,Meta_GWO,50.0,30.0,10.0,0.4358929678833693,0.0,5.263012323689794,0.0,0.4081713939994921,0.0,10
314,ozone-level-8hr,xgb,Meta_GWO,50.0,50.0,10.0,0.4358929678833693,0.0,5.263012323689794,0.0,0.4081713939994921,0.0,10
315,ozone-level-8hr,xgb,Meta_PSO,20.0,30.0,10.0,0.41084029218843765,0.07922351667752552,5.0802409076546455,0.5779739658452898,0.4229005955366672,0.04657782497312665,10
316,ozone-level-8hr,xgb,Meta_PSO,20.0,50.0,10.0,0.4358929678833693,0.0,5.263012323689794,0.0,0.4081713939994921,0.0,10
317,ozone-level-8hr,xgb,Meta_PSO,50.0,30.0,10.0,0.4138729431369888,0.06963343233183394,4.979133365741459,0.8977040869118983,0.4268753079564111,0.05914696926367655,10
318,ozone-level-8hr,xgb,Meta_PSO,50.0,50.0,10.0,0.4358929678833693,0.0,5.263012323689794,0.0,0.4081713939994921,0.0,10
319,ozone-level-8hr,xgb,Meta_WOA,20.0,30.0,10.0,0.39590030218465877,0.08431351401345454,5.006242355848264,0.5430290667563178,0.4321830276446346,0.0509583690732511,10
320,ozone-level-8hr,xgb,Meta_WOA,20.0,50.0,10.0,0.39107817431071745,0.09449552625379927,4.859285306639676,0.9348277892904973,0.4379351490729859,0.0652830053795027,10
321,ozone-level-8hr,xgb,Meta_WOA,50.0,30.0,10.0,0.4358929678833693,0.0,5.263012323689794,0.0,0.4081713939994921,0.0,10
322,ozone-level-8hr,xgb,Meta_WOA,50.0,50.0,10.0,0.4358929678833693,0.0,5.263012323689794,0.0,0.4081713939994921,0.0,10
323,phoneme,rf,AffinityPropagation,,,17.0,0.3332413093358113,0.0,46.116611323980635,0.0,0.9571110172216171,0.0,10
324,phoneme,rf,EvoCluster_PSO,20.0,30.0,2.8,0.34531327709082305,0.1195503472006759,4.944319952652054,0.7233268051545723,0.45624675715947793,0.060360447538190865,10
325,phoneme,rf,EvoCluster_PSO,20.0,50.0,2.0,0.40990698174776574,0.0,4.865801825612116,0.0,0.4269410644355986,0.0,10
326,phoneme,rf,EvoCluster_PSO,50.0,30.0,2.5,0.38257423516748884,0.05878718207207227,4.754732997988347,0.2430851355584266,0.43511403224740014,0.018264357387480893,10
327,phoneme,rf,EvoCluster_PSO,50.0,50.0,2.4,0.3865244348221766,0.07394210578062949,4.862762279456154,0.009611888906046369,0.4341901755950242,0.022923702275528635,10
328,phoneme,rf,Meta_GWO,20.0,30.0,17.0,0.09374593787481764,0.07029220611664508,17.47029269579259,4.939292888798299,0.8774176628499488,0.11284228992652706,10
329,phoneme,rf,Meta_GWO,20.0,50.0,17.0,0.07082314047829918,0.1261626139283929,13.34267588763868,8.178868793490095,0.7908435895532474,0.12999633163336782,10
330,phoneme,rf,Meta_GWO,50.0,30.0,17.0,0.06368556543537707,0.07525203047548082,13.098005751431396,3.897597830280851,0.790968255468812,0.11639842697991058,10
331,phoneme,rf,Meta_GWO,50.0,50.0,17.0,0.13403690388960227,0.162887107828652,12.322246689041258,9.8720942761252,0.7046648134274441,0.186768188340194,10
332,phoneme,rf,Meta_PSO,20.0,30.0,17.0,0.07077966283214908,0.06986754003635706,16.81037888384026,4.117326806641943,0.9152656215658942,0.03772922957393353,10
333,phoneme,rf,Meta_PSO,20.0,50.0,17.0,0.08537252030737517,0.09401592811791266,14.404226228357526,7.362810284041556,0.7962344787088199,0.11004556736571615,10
334,phoneme,rf,Meta_PSO,50.0,30.0,17.0,0.08107056581011492,0.053562745331694146,11.097956547717583,3.5719034472640603,0.7933982352895798,0.05983801010230251,10
335,phoneme,rf,Meta_PSO,50.0,50.0,17.0,0.01359569817344788,0.10925343711591907,9.910774526613533,6.46065604437024,0.759342181217701,0.09526498611377704,10
336,phoneme,rf,Meta_WOA,20.0,30.0,17.0,0.28995228772048,0.15634208569014554,4.609777294327414,1.7250674855896526,0.5178170604878907,0.12073759128928974,10
337,phoneme,rf,Meta_WOA,20.0,50.0,17.0,0.32646752718752703,0.13624234786647324,4.384969232124304,1.0176212757858394,0.4901145639839174,0.10766444965223906,10
338,phoneme,rf,Meta_WOA,50.0,30.0,17.0,0.3630574610588013,0.13310066545945695,4.577468782815807,0.6347956305102327,0.455171438155437,0.07207027161769235,10
339,phoneme,rf,Meta_WOA,50.0,50.0,17.0,0.395760875079499,0.03559768631552878,4.745662223182135,0.2676943178523538,0.43364058618799756,0.014358600930815842,10
340,phoneme,svm,AffinityPropagation,,,25.0,0.3242177677277873,0.0,97.15509708300013,0.0,0.952894210925453,0.0,10
341,phoneme,svm,EvoCluster_PSO,20.0,30.0,2.2,0.5298430399140421,0.06200013984122143,8.315861714790554,0.7267438759999504,0.3345657364422552,0.027252121127473692,10
342,phoneme,svm,EvoCluster_PSO,20.0,50.0,2.0,0.5592522884861236,0.0,8.660586603351376,0.0,0.32163892036721325,0.0,10
343,phoneme,svm,EvoCluster_PSO,50.0,30.0,2.0,0.5592522884861236,0.0,8.660586603351376,0.0,0.32163892036721325,0.0,10
344,phoneme,svm,EvoCluster_PSO,50.0,50.0,2.0,0.5592522884861236,0.0,8.660586603351376,0.0,0.32163892036721325,0.0,10
345,phoneme,svm,Meta_GWO,20.0,30.0,20.0,0.03442926836305012,0.07440158423071634,14.641756821002286,10.63450396285994,0.7691200667582514,0.0777564707721949,10
